29.981,23.98,22.352
29.807,23.325,21.815
29.483,23.201,22.454
29.747,23.274,22.246
29.606,23.424,22.132
29.96,22.79,22.261
29.802,29.527,22.889
29.066,29.46,22.835
29.235,29.262,22.835
29.347,29.592,23.081
29.302,29.113,23.243
29.745,29.14,22.956
29.752,29.63,22.968
29.524,29.7,23.833
29.836,29.772,23.851
29.569,29.711,23.965
29.801,29.686,24.28
29.617,29.152,23.968
29.533,29.432,23.572
29.475,29.115,23.602
29.416,29.155,23.464
29.282,29.24,23.415
29.444,29.071,24.001
29.169,29.494,23.913
29.16,29.882,24.002
29.054,29.54,23.725
28.62,29.805,23.554
28.767,29.613,23.944
28.948,29.217,23.536
28.418,29.417,23.733
28.275,29.402,23.533
28.495,29.081,23.982
28.399,29.585,24.114
28.398,29.733,23.276
28.843,29.805,22.784
28.774,29.858,23.158
28.836,29.507,23.266
28.799,29.183,23.272
28.445,29.216,22.7
28.327,29.174,22.801
28.195,29.212,22.85
28.54,29.241,23.132
28.717,28.962,22.877
28.943,28.787,22.761
28.602,28.836,23.251
28.911,28.811,23.265
28.732,28.181,23.301
28.752,28.241,22.873
28.58,28.205,22.914
28.429,28.179,24.076
28.238,28.576,24.019
28.322,28.717,24.27
28.162,28.6,23.856
28.496,28.783,23.459
28.949,28.693,23.555
28.936,28.654,23.466
28.922,28.969,23.861
28.822,28.984,23.948
28.818,28.743,24.226
28.817,28.57,24.093
28.907,28.409,24.302
28.885,28.179,23.985
28.928,28.332,23.687
28.796,28.168,23.729
29.25,28.325,24.174
29.42,28.29,23.892
29.509,28.511,24.205
29.255,28.472,24.029
29.414,28.734,23.952
29.427,29.059,24.205
29.103,28.979,24.155
29.178,28.724,23.713
29.535,28.666,23.487
29.8,28.621,23.658
29.793,28.665,23.847
29.891,28.787,23.813
29.787,28.739,23.559
29.778,29.034,23.958
29.976,29.036,24.176
29.708,28.801,24.183
29.673,28.661,24.324
29.923,28.637,24.008
29.798,28.267,24.204
29.82,28.286,23.892
29.873,28.141,23.766
29.579,28.552,23.83
29.605,28.418,23.609
29.911,28.242,23.483
29.75,28.519,23.395
29.519,28.524,23.219
29.464,28.801,23.179
29.468,29.025,23.022
29.299,28.251,23.247
29.516,28.154,23.14
29.665,28.667,22.803
29.613,27.53,23.246
29.118,27.619,23.347
29.337,27.353,23.064
29.317,26.78,23.004
29.452,26.752,23.106
29.543,27.176,23.542
29.595,26.837,23.505
29.97,26.637,23.43
29.92,26.525,23.738
29.674,26.507,23.548
29.389,26.461,23.642
29.106,26.853,23.971
29.352,26.957,23.93
29.404,26.733,24.281
29.351,27.136,24.288
29.505,26.648,23.947
29.748,26.71,24.317
29.826,26.571,23.939
29.837,26.275,24.048
29.522,26.988,23.972
29.87,27.018,24.065
29.706,27.338,24.32
29.756,27.22,24.007
29.576,27.635,24.166
29.783,27.943,24.129
29.558,27.68,23.989
29.799,27.945,23.819
29.519,27.846,23.466
29.865,27.535,23.404
29.803,27.229,23.763
29.125,27.567,23.75
29.271,27.401,23.733
29.479,28.002,23.644
29.293,27.97,23.859
29.193,27.736,24.094
29.45,28.012,23.999
29.328,27.711,24.293
29.164,27.382,23.969
29.238,27.367,24.209
28.581,27.206,24.313
28.744,27.397,24.024
28.847,27.41,23.919
28.742,27.637,24.251
28.971,28.019,24.135
28.582,28.083,24.318
28.789,27.853,24.051
28.775,27.661,23.915
28.844,28.084,23.756
28.589,27.984,23.617
28.518,27.655,23.649
28.416,28.089,23.451
28.116,28.121,23.779
28.164,27.958,23.933
28.519,28.011,24.309
28.324,27.818,24.28
28.174,27.537,24.106
28.533,27.485,24.324
28.577,27.107,24.274
28.183,26.742,24.264
28.325,26.334,23.931
28.219,26.324,23.9
28.667,26.441,24.19
28.639,26.696,23.967
29.006,26.523,24.089
28.851,27.09,24.046
28.61,26.944,23.583
28.615,26.731,23.458
29.004,27.051,23.516
28.846,26.25,23.721
28.213,26.739,23.365
28.664,26.94,23.1
28.593,27.549,23.264
28.179,27.44,23.315
28.381,27.517,23.226
28.264,27.783,23.047
28.943,28.038,23.289
28.981,27.882,22.785
28.873,27.824,22.669
28.225,28.069,22.634
27.666,27.906,23.265
27.77,27.104,23.852
27.721,27.17,23.627
28.009,26.856,23.791
27.714,26.517,23.778
28.06,26.317,23.939
27.676,27.154,24.201
27.844,27.057,24.097
27.89,27.921,23.5
27.599,27.868,24.232
26.953,29.668,22.993
27.192,29.467,22.791
27.284,29.974,22.67
27.399,29.979,22.752
27.476,29.982,23.116
27.394,29.231,23.366
27.355,29.293,23.207
27.809,29.705,23.218
27.859,29.264,22.627
27.79,28.705,22.636
27.979,28.277,22.742
27.794,28.308,23.059
28.02,28.787,23.074
27.972,28.653,23.161
27.668,28.878,23.394
27.695,28.994,23.041
28.07,28.959,23.551
27.729,28.548,23.853
27.606,28.52,23.426
27.515,28.404,23.624
27.363,28.79,24.157
27.384,28.452,24.309
27.833,28.223,23.952
27.804,29.038,24.201
27.676,29.501,24.194
27.683,29.534,24.226
27.752,29.284,23.524
27.394,29.607,23.52
27.562,29.551,23.849
27.474,29.344,24.076
27.107,29.24,24.198
26.971,29.522,23.88
27.1,29.441,24.127
26.563,29.966,24.252
27.16,28.852,23.513
26.927,28.288,24.944
27.162,28.293,25.139
26.74,28.944,24.631
26.317,29.054,25.265
26.417,28.991,25.011
26.45,29.592,24.402
26.635,29.859,24.444
26.503,29.245,25.018
27.021,29.308,24.71
27.467,29.806,24.71
27.36,29.667,25.087
27.433,29.483,24.975
27.865,29.319,25.051
27.896,29.249,24.894
28.068,29.874,24.53
28.096,29.89,24.53
27.895,28.576,24.464
28.077,28.25,24.648
27.974,28.371,24.597
27.27,28.493,24.769
27.548,28.806,24.79
27.579,28.981,24.626
27.539,29.03,25.173
27.931,28.192,24.933
27.985,28.166,25.115
27.718,28.667,25.075
27.879,28.796,25.429
27.86,28.488,25.544
27.758,28.38,25.434
27.453,28.375,25.601
27.248,28.49,25.64
27.252,28.386,25.384
27.215,28.957,25.461
27.374,28.92,25.832
27.417,28.963,25.915
27.561,28.667,25.746
27.255,28.606,26.182
27.436,28.242,25.967
27.537,28.27,25.909
27.667,28.541,26.065
27.797,28.15,26.086
28.086,28.348,25.886
28.036,28.277,26.081
28.05,28.747,25.888
27.662,28.73,25.855
27.725,28.749,26.002
27.718,29.004,25.741
28.088,29.061,26.141
28.094,29.15,26.077
27.724,29.253,25.875
28.015,29.185,25.865
28.041,29.076,25.626
27.664,29.456,25.649
27.667,29.274,25.482
27.21,29.066,25.679
27.199,29.211,25.577
27.635,29.279,25.783
27.127,29.307,26.065
27.166,29.074,25.299
26.868,29.103,25.668
26.417,29.183,25.508
26.247,29.403,25.94
26.55,29.067,25.835
26.313,28.936,26.169
26.475,28.875,25.896
26.718,28.884,26.149
26.981,28.751,26.028
27.087,28.794,26.079
27.088,28.775,26.017
26.986,28.131,25.902
26.366,28.117,26.091
26.863,27.968,25.732
27.483,27.19,24.462
27.325,27.548,24.63
27.349,27.9,25.019
27.394,27.285,25.149
27.242,27.409,24.988
28.083,27.346,24.861
28.069,27.486,25.184
27.891,27.861,24.743
28.021,27.645,24.492
27.811,27.587,24.399
28.067,27.159,24.69
28.068,26.763,24.452
27.998,26.533,24.54
28.104,26.296,24.796
27.691,26.652,24.456
27.435,26.859,24.695
27.95,26.448,25.002
27.939,26.712,25.147
27.711,27.156,24.831
27.665,26.988,25.366
27.972,26.888,25.489
27.846,26.621,25.656
27.508,26.927,25.277
27.681,26.966,26.053
27.914,27.473,25.804
28.098,27.413,25.97
27.607,27.532,25.691
27.841,27.691,25.397
27.82,27.894,25.528
27.428,28.039,25.82
27.563,28.02,26.165
27.812,28.075,26.134
28.306,27.876,25.977
28.194,27.693,25.893
28.45,27.78,25.801
28.849,27.94,25.381
28.442,28.081,25.315
28.238,27.938,25.578
28.186,27.448,25.31
28.469,27.406,25.705
28.338,27.404,25.527
28.801,27.446,25.459
28.811,27.64,25.401
28.672,27.318,25.886
28.809,27.388,25.812
29.043,27.417,25.758
28.243,27.358,26.197
28.308,27.036,26.173
28.431,26.922,25.814
28.166,26.314,26.05
29.006,26.651,25.882
28.755,26.959,25.991
28.637,26.866,25.398
28.835,27.121,25.292
28.858,26.777,25.344
28.753,26.281,25.432
28.513,26.573,25.367
28.506,26.526,25.657
28.349,26.96,25.041
28.473,26.734,24.906
28.251,26.818,25.104
28.313,26.435,25.271
28.569,26.329,24.823
28.91,26.291,24.804
29.043,26.348,25.168
28.936,26.681,25.101
28.719,26.914,25.198
28.97,27.159,24.694
28.587,26.871,24.414
28.943,26.668,24.422
28.697,26.643,24.734
28.755,26.311,24.654
28.514,26.7,24.624
28.162,27.072,24.676
28.477,27.244,24.789
28.192,27.643,24.777
28.363,27.98,24.429
28.445,27.694,24.692
28.565,27.795,24.997
28.559,27.656,25.057
28.494,28.055,25.106
28.162,27.669,25.132
28.652,27.555,25.079
28.638,27.213,24.809
29.026,27.466,24.833
28.783,28.01,24.724
28.656,27.692,24.605
28.866,27.913,24.481
29.029,27.475,24.393
28.703,27.45,24.498
28.981,27.57,24.603
29.35,27.407,24.762
29.297,27.267,24.697
29.34,27.581,24.34
29.31,27.848,24.617
29.259,27.695,24.686
29.191,27.794,24.881
29.229,27.973,24.914
29.514,27.882,25.104
29.298,27.683,25.069
29.266,27.497,25.217
29.068,27.223,25.184
29.191,27.317,25.092
29.463,27.273,25.176
29.549,27.439,25.066
29.531,27.366,24.865
29.596,27.457,24.909
29.53,27.472,24.943
29.812,27.338,25.252
29.757,27.718,25.089
29.635,27.983,25.258
29.647,27.681,24.97
29.621,27.925,24.828
29.974,27.828,24.976
29.85,27.878,24.731
29.951,27.897,24.796
29.985,27.918,24.624
29.685,28.019,24.746
29.658,27.726,24.782
29.549,27.678,24.596
