29.905,24.89,22.057
30.039,24.623,22.278
29.957,24.327,22.294
29.891,23.772,22.345
30.028,23.433,21.778
29.836,23.171,21.959
29.914,23.121,22.492
29.731,22.853,22.459
30.053,22.52,22.355
29.912,27.998,22.492
29.36,26.931,22.401
29.474,26.685,22.4
28.763,29.719,22.327
28.68,29.744,22.438
30.006,29.201,22.549
29.16,29.449,22.777
29.552,29.625,23.091
29.372,29.308,23.1
29.523,29.047,23.329
29.758,29.081,23.08
29.844,29.652,23.435
29.804,29.889,23.177
30.061,29.869,23.04
29.939,29.609,23.695
29.765,29.705,23.837
29.917,29.583,24.276
30.031,29.362,24.002
29.625,29.367,24.315
29.822,29.106,23.989
30.004,29.178,24.194
29.869,29.043,23.934
29.779,29.439,23.655
29.602,29.104,23.7
29.536,29.127,23.907
29.524,29.304,23.699
29.197,29.443,23.763
29.497,29.585,23.867
29.557,29.622,23.668
28.985,29.873,23.673
29.069,29.517,23.889
28.712,29.535,23.973
29.065,29.134,23.488
28.517,29.278,23.632
28.426,29.289,23.776
28.411,29.536,24.101
28.656,29.572,23.679
28.383,29.705,22.938
28.739,29.611,23.241
29.074,29.486,23.078
28.849,29.31,23.242
28.878,29.462,23.129
28.98,29.041,23.209
29.108,29.267,22.812
28.682,29.264,22.908
28.713,29.167,22.663
28.391,29.316,22.529
28.464,29.053,23.356
28.484,29.478,23.283
28.307,29.049,23.334
28.269,28.652,23.287
28.444,28.875,22.974
28.722,28.794,22.686
29.099,28.881,22.834
28.996,28.954,23.231
28.855,28.916,23.013
28.884,28.592,23.028
29.108,28.35,23.222
28.771,28.475,23.392
29.074,28.397,22.675
28.879,28.339,22.942
28.69,28.138,22.963
28.281,28.482,23.069
28.391,28.457,23.116
28.578,28.462,23.376
28.573,28.341,23.659
28.38,28.103,23.965
28.492,28.576,24.309
28.322,28.788,23.858
28.275,28.823,23.472
28.685,28.873,23.789
29.08,28.64,23.736
29.065,28.824,23.545
29.05,28.894,23.948
28.67,28.648,24.019
28.837,28.713,24.303
29.031,28.754,24.364
29.09,28.539,24.217
28.807,28.113,23.959
28.694,28.304,24.358
29.089,28.197,24.196
28.971,28.3,23.734
28.785,28.101,23.536
29.361,28.346,23.473
29.368,28.464,23.568
29.477,28.396,23.847
29.264,28.22,23.932
29.443,28.138,24.258
29.343,28.545,24.089
29.478,28.785,24.281
29.555,28.877,24.173
29.332,28.99,23.855
29.498,28.873,23.671
29.663,28.63,23.563
29.94,28.914,24.375
29.702,28.719,23.935
29.926,28.65,24.367
29.676,28.303,23.742
29.768,28.364,23.907
29.637,28.418,23.62
29.685,28.115,23.164
29.931,28.5,23.23
29.927,28.679,23.186
29.376,28.7,23.371
29.364,28.868,23.17
29.253,28.115,23.215
29.155,28.282,23.186
29.419,28.266,22.901
29.425,28.744,22.908
29.734,28.934,22.564
30.037,27.613,22.879
29.938,28.011,22.775
29.263,27.958,22.649
29.456,27.801,22.902
29.515,27.624,23.147
29.226,27.732,23.427
29.774,27.839,23.367
29.968,27.397,23.204
29.723,27.601,23.127
29.81,27.355,23.42
29.309,27.373,23.413
29.276,27.43,23.035
29.415,27.349,22.673
29.84,27.055,22.778
29.867,26.766,22.594
29.375,27.087,23.243
29.338,26.452,23.104
29.604,26.301,23.294
29.639,26.633,23.039
30,26.212,23.083
29.917,26.622,23.438
29.929,26.752,23.419
29.657,27.091,23.262
30.043,27.016,23.361
29.922,27.109,23.755
29.652,26.882,23.9
29.928,26.706,23.827
29.882,26.847,23.755
30.053,26.556,23.574
29.94,26.357,23.676
29.678,26.497,23.9
29.725,26.382,23.67
29.297,26.228,23.717
29.5,27.091,23.526
29.455,26.707,23.447
29.489,26.777,23.693
29.394,27.036,23.752
29.248,26.938,23.851
29.29,26.683,24.002
29.437,27.056,24.031
29.564,27.055,24.307
29.339,27.023,24.249
29.136,26.911,24.152
29.354,26.565,24.247
29.564,26.429,23.991
29.628,26.648,24.271
29.65,26.635,24.215
29.686,26.344,24.087
29.823,26.523,24.087
29.995,26.669,23.986
29.983,26.633,23.953
30.024,26.467,23.933
29.868,26.362,24.055
29.887,26.232,24.317
29.92,26.67,24.365
29.969,26.841,24.199
29.82,26.94,24.37
29.911,26.94,23.918
29.838,27.018,24.232
29.995,27.162,24.2
29.726,27.287,24.247
29.857,27.303,24.041
29.888,27.354,24.054
30.007,27.486,24.344
30.02,27.528,24.364
29.696,27.905,24.128
29.853,27.998,24.022
29.887,27.686,23.777
29.727,27.764,23.768
29.64,27.674,23.759
29.908,27.969,23.578
29.869,27.417,23.606
30.003,27.344,23.709
29.673,27.231,23.868
29.68,27.481,23.586
29.259,27.601,23.655
29.522,27.75,23.444
29.251,27.72,23.755
29.369,27.973,23.943
29.511,27.697,24.11
29.567,27.645,24.333
29.539,27.869,24.307
29.408,27.474,24.185
29.151,27.381,24.079
29.163,27.273,23.927
29.007,27.145,24.201
28.838,27.342,24.157
28.817,27.872,24.268
29.003,27.994,24.07
28.701,27.99,23.609
28.936,27.903,23.648
28.582,27.414,23.781
28.244,27.397,23.449
28.318,27.739,23.811
28.379,27.656,24.126
28.617,28.044,24.09
28.62,27.705,24.178
28.31,27.457,24.351
28.263,27.556,24.046
28.553,27.346,24.309
28.635,27.037,24.233
28.418,26.647,24.023
28.708,26.216,23.914
28.763,26.574,23.988
28.937,26.547,24.262
28.8,26.789,24.074
28.938,27.133,23.958
29.117,26.919,23.558
29.016,26.443,23.493
28.674,26.426,23.848
28.85,26.269,23.606
28.619,26.907,23.753
28.541,26.953,23.904
28.533,27.117,23.866
28.26,27.003,23.524
28.421,26.717,23.114
28.573,26.661,23.059
29.084,27.282,23.379
28.949,27.351,23.211
28.554,27.194,23.234
28.442,27.374,23.442
28.202,27.837,23.023
28.32,27.998,23.369
29.101,27.971,23.352
28.714,27.748,23.351
28.666,27.709,23.23
28.7,27.688,23.159
28.059,27.715,22.806
27.992,27.951,22.852
27.603,27.907,22.91
27.758,27.217,23.342
27.67,27.386,23.117
28.073,26.938,23.327
27.802,26.822,23.622
27.567,26.669,24.315
27.857,26.37,24.006
27.929,26.444,23.914
27.875,26.917,24.146
28.129,27.258,24.249
28.012,27.176,24.118
28.043,27.708,23.881
28.082,27.522,23.741
27.729,27.251,23.487
27.809,27.61,23.654
27.456,27.61,23.78
27.291,27.893,23.907
27.659,27.832,24.188
27.136,27.131,24.205
27.161,29.013,23.296
27.339,29.281,22.856
27.706,29.349,22.973
28.084,29.205,23.021
28.026,29.14,22.696
27.48,28.756,23.365
27.562,28.513,23.084
27.888,28.28,23.056
28.179,28.109,23.372
28.04,28.721,23.416
27.863,28.831,23.613
28.178,28.274,23.76
27.851,28.403,23.73
27.686,28.433,24.134
28.113,28.113,24.171
27.949,28.771,24.183
